StartDate,ParkName,Phone,MovieName,MovieClosedCaption,MovieRating,ParkAddress,CommunityAreas,ZipCode,Wards,Year,Weekday,longitude,latitude,month
2015-06-27,Senn Playlot Park,(312) 742-7502,How to Train Your Dragon 2,Yes,PG,"5887 N. Ridge Ave. Chicago IL 60660
Chicago, IL 60660
(41.98885727, -87.66854095)",76,60660,16,2015,Saturday,-87.6685158,41.9904694,Jun
2015-07-06,Jackie Robinson Park,(312) 745-4041,Spider Man 2,N/A,N/A,"10540 S. Morgan St. Chicago IL 60643
Chicago, IL 60643
(41.70248795, -87.64756012)",72,60643,22,2015,Monday,-117.9725872,34.5725719,Jul
2015-07-27,Lincoln Park,(312) 742-7726,Stage Door,Yes,NR,"2045 N Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.928495, -87.636008)",68,60614,34,2015,Monday,-87.6487783,41.9254701,Jul
2015-06-17,Portage Park,(773) 685-7235,Teenage Mutant Ninja Turtles (1990),N/A,PG,"4100 N Long Ave Chicago, IL 60641
Chicago, IL 60641
(41.95508957, -87.76216125)",15,60641,19,2015,Wednesday,-87.7645576,41.953217,Jun
2015-08-06,Broncho Billy Playlot Park,(312) 742-7802,The Princess and the Frog,N/A,G,"4437 N Magnolia Ave Chicago, IL 60640
Chicago, IL 60640
(41.96285248, -87.66093445)",31,60640,39,2015,Thursday,-87.6606561,41.9627556,Aug
2015-06-11,Margate Park Fieldhouse,(312) 742-7522,Annie (2014),Yes,PG,"4921 N. Marine Drive Chicago IL 60640
Chicago, IL 60640
(41.97209549, -87.64978027)",31,60640,16,2015,Thursday,-87.6497743,41.972088,Jun
2015-08-07,Norwood Park,(773) 631-4893,Big Hero 6,N/A,PG,"5801 N. Natoma Ave. Chicago IL 60631
Chicago, IL 60631
(41.98659134, -87.79413605)",36,60631,29,2015,Friday,-87.8069116,41.9858094,Aug
2015-08-29,Hiawatha Park,(312) 746-5559,Ferris Bueller's Day Off,Yes,PG-13,"8029 W. Forest Preserve Dr. Chicago IL 60634
Chicago, IL 60634
(41.94418716, -87.82727814)",17,60634,19,2015,Saturday,-87.8258079,41.9440771,Aug
2015-08-20,Pasteur Park,(773) 284-0530,Dolphin Tale 2,Yes,PG,"5825 S. Kostner Ave Chicago IL 60629
Chicago, IL 60629
(41.7871666, -87.7327652)",60,60629,15,2015,Thursday,-87.7316456,41.7884844,Aug
2015-08-02,Jonquil Playlot Park,(312) 742-7816,X-Man: Days of Future Past,Yes,PG-13,"1001 W. Wrightwood Ave. Chicago IL 60614
Chicago, IL 60614
(41.92899323, -87.65377045)",68,60614,34,2015,Sunday,-87.6545678,41.9284789,Aug
2015-06-20,Bradley Park,(312) 747-6022,Annie (2014),Yes,PG,"9729 S Yates Ave Chicago, IL 60617
Chicago, IL 60617
(41.71809769, -87.56407166)",48,60617,47,2015,Saturday,-89.6230745,40.7036394,Jun
2015-07-31,Kosciuszko Park,(312) 742-7546,Big Hero 6,Yes,PG,"2732 N. Avers Ave. Chicago IL 60647
Chicago, IL 60647
(41.93063354, -87.72327423)",23,60647,17,2015,Friday,-87.7250021,41.9309688,Jul
2015-07-17,Sauganash Park,(773) 685-6122,The Sandlot,Yes,PG,"5861 N. Kostner Ave. Chicago IL 60646
Chicago, IL 60646
(41.98839951, -87.73739624)",12,60646,38,2015,Friday,-87.7372685,41.9882037,Jul
2015-06-18,Marquette Park,(312) 747-6469,The Lego Movie,Yes,PG,"6743 S. Kedzie Ave. Chicago IL 60629
Chicago, IL 60629
(41.77088165, -87.70292664)",64,60629,31,2015,Thursday,-87.7032024,41.7686101,Jun
2015-08-04,Bell Park,(312) 746-5008,E.T. The Extra-Terrestrial,N/A,PG,"3020 N Oak Park Ave Chicago, IL 60634
Chicago, IL 60634
(41.93524551, -87.79602051)",18,60634,44,2015,Tuesday,-94.2660266,35.2271004,Aug
2015-08-12,South Shore Cultural Center,(773) 256-0149,Annie (2014),Yes,PG,"7059 S. South Shore Dr. Chicago IL 6064960649
(41.76674652, -87.56651306)",39,60649,33,2015,Wednesday,-87.5635963,41.7691802,Aug
2015-07-11,Kenwood Community Park,(312) 747-6286,Annie (2014),Yes,PG,"1330 E. 50th St. Chicago IL 60615
Chicago, IL 60615
(41.80422211, -87.59378815)",5,60615,10,2015,Saturday,-87.5929585,41.8049131,Jul
2015-06-24,Kosciuszko Park,(312) 742-7546,A Latino Film Festival Selection,Yes,NR,"2732 N. Avers Ave. Chicago IL 60647
Chicago, IL 60647
(41.93063354, -87.72327423)",23,60647,17,2015,Wednesday,-87.7250021,41.9309688,Jun
2015-07-29,Lowe Playground Park,(312) 747-6445,Teenage Mutant Ninja Turtles (2014),Yes,PG-13,"5203 S. Lowe Ave. Chicago IL 60609
Chicago, IL 60609
(41.7997818, -87.64161682)",59,60609,9,2015,Wednesday,-87.6409636,41.7988199,Jul
2015-07-21,Russell Square Park,(312) 747-6651,Annie (2014),N/A,PG,"3045 E. 83rd St. Chicago IL 60617
Chicago, IL 60617
(41.74466705, -87.54989624)",42,60617,47,2015,Tuesday,-87.5499616,41.7439446,Jul
2015-06-15,Jesse White Community Center and Fieldhouse,"",Paddington,Yes,PG,"Chicago, IL
(41.89670305, -87.639184)",37,,46,2015,Monday,-87.6393059,41.8968566,Jun
2015-07-20,Jackson Park,(773) 256.0903,Mr. Smith Goes to Washington,No,NR,"6401 S Stony Island Ave Chicago, IL 60637
Chicago, IL 60637
(41.77771378, -87.58693695)",9,60637,33,2015,Monday,-95.8488142,36.0328632,Jul
2015-06-13,Winnemac Park,(312) 742-5101,Teenage Mutant Ninja Turtles (2014),Yes,PG-13,"5101 N. Leavitt St., 60625
Chicago, IL 60625
(41.97232819, -87.68413544)",6,60625,24,2015,Saturday,-87.6819813,41.9741228,Jun
2015-08-31,Grant Park,(312) 742-3918,Batman Returns,"","","337 E. Randolph St. Chicago, IL 60602
Chicago, IL 60602
(41.88437653, -87.61938477)",38,60602,36,2015,Monday,-87.6187505,41.8721722,Aug
2015-08-07,Williams (Daniel Hale) Park,(312) 747-0229,Sister Act,Yes,PG,"2710 S Dearborn Chicago IL 60616
Chicago, IL 60616
(41.8441925, -87.62886047)",1,60616,9,2015,Friday,-87.6288465,41.8423381,Aug
2015-07-08,Piotrowski Park,(312) 747-6608,The Boxtrolls,Yes,PG,"4247 W. 31st St. Chicago IL 60623
Chicago, IL 60623
(41.8367424, -87.730896)",32,60623,28,2015,Wednesday,-87.7309295,41.8348342,Jul
2015-08-21,Cooper Park,(312) 747-6096,Night at the Museum: Secret of the Tomb,Yes,PG,"11712 S. Ada Street Chicago IL 60643
Chicago, IL 60643
(41.68196487, -87.65545654)",50,60643,22,2015,Friday,-73.937229,40.715946,Aug
2015-07-09,Palmer Park,(312) 747-6577,Annie (2014),Yes,PG,"201 E 111th St Chicago, IL 60628
Chicago, IL 60628
(41.69263077, -87.61819458)",45,60628,43,2015,Thursday,-104.7680926,38.8789233,Jul
2015-06-19,Dvorak Park,(312) 746-5083,Into the Woods,Yes,PG,"1119 W. Cullerton St. Chicago IL 60608
Chicago, IL 60608
(41.85511398, -87.65414429)",33,60608,26,2015,Friday,-87.6539063,41.8543217,Jun
2015-07-27,Heritage Green Park,(312) 746-5494,Anchorman: The Legend of Ron Burgundy,Yes,PG,"610-30 W. Adams St. Chicago IL 60606
Chicago, IL 60606
(41.87962341, -87.64317322)",29,60606,36,2015,Monday,-87.643468,41.8795801,Jul
2015-07-23,Clark (Richard) Playlot Park,(773) 248-3966,The Social Network,Yes,PG-13,"3400 N. Rockwell St. Chicago IL 60618
Chicago, IL 60618
(41.94225311, -87.69390106)",46,60618,18,2015,Thursday,-87.6947819,41.9440078,Jul
2015-06-25,Brooks Park,(773) 631-4401,E.T. The Extra-Terrestrial,Yes,PG,"7100 N Harlem Ave Chicago, IL 60631
Chicago, IL 60631
(42.01028061, -87.8066864)",77,60631,29,2015,Thursday,-98.4266263,29.3363722,Jun
2015-07-16,Ogden Park,(312) 747-6572,When the Game Stands Tall,Yes,PG,"6500 S. Racine Ave. Chicago IL 60636
Chicago, IL 60636
(41.77593613, -87.65439606)",66,60636,2,2015,Thursday,-87.6568493,41.7749981,Jul
2015-08-18,McGuane Park,(312) 747-6497,Guardians of the Galaxy,Yes,PG-13,"2901 S Poplar Ave Chicago, IL 60608
Chicago, IL 60608
(41.84131622, -87.64971161)",58,60608,48,2015,Tuesday,-87.6476489,41.8407367,Aug
2015-08-13,Hamlin Park,(312) 742-7785,Paddington,Yes,PG,"3035 N. Hoyne Ave. Chicago IL 60618
Chicago, IL 60618
(41.93654251, -87.68065643)",46,60618,40,2015,Thursday,-87.6794228,41.9366872,Aug
2015-08-26,Lincoln Park,(312) 742-7726,Tommy Boy,Yes,PG-13,"2045 N Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.928495, -87.636008)",68,60614,34,2015,Wednesday,-87.6487783,41.9254701,Aug
2015-07-14,Beverly Park,(312) 747-6024,The Mighty Macs,Yes,G,"2460 W 102nd St Chicago, IL 60655
Chicago, IL 60655
(41.70822525, -87.68319702)",71,60655,42,2015,Tuesday,-118.4177707,34.1177924,Jul
2015-08-03,Chippewa Park,(773) 761-0380,Frozen,Yes,PG,"6748 N Sacramento Ave Chicago, IL 60645
Chicago, IL 60645
(42.00387573, -87.7046051)",20,60645,27,2015,Monday,-87.7052222,42.0039662,Aug
2015-08-16,Jonquil Playlot Park,(312) 742-7816,Guardians of the Galaxy,Yes,PG-13,"1001 W. Wrightwood Ave. Chicago IL 60614
Chicago, IL 60614
(41.92899323, -87.65377045)",68,60614,34,2015,Sunday,-87.6545678,41.9284789,Aug
2015-08-12,Mann Park,(773) 646-0210,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Yes,PG,"3035 E. 130st St. Chicago IL 60633
Chicago, IL 60633
(41.6591568, -87.54946136)",52,60633,47,2015,Wednesday,-87.5506695,41.6572788,Aug
2015-06-24,West Lawn Park,(773) 284-2803,Into the Woods,Yes,PG,"4233 W. 65th St. Chicago IL 60629
Chicago, IL 60629
(41.77493286, -87.72831726)",63,60629,15,2015,Wednesday,-87.729093,41.7737051,Jun
2015-07-02,Wentworth Park,(312) 747-6993,Back to the Future,Yes,PG,"5625 S. Mobile Ave. Chicago IL 60638
Chicago, IL 60638
(41.79042816, -87.77915955)",53,60638,15,2015,Thursday,-87.7804512,41.7883344,Jul
2015-07-01,Washtenaw Park,(312) 747-6992,How to Train Your Dragon 2,Yes,PG,"2521 South Washtenaw Avenue Chicago IL 60608
Chicago, IL 60608
(41.84587097, -87.69277191)",32,60608,14,2015,Wednesday,-87.6921996,41.8458344,Jul
2015-08-27,Trebes Park,(312) 742-7769,The Lego Movie,Yes,PG,"2250 N. Clifton Ave. Chicago IL 60614
Chicago, IL 60614
(41.92298889, -87.65727234)",68,60614,34,2015,Thursday,-87.6577043,41.9220656,Aug
2015-07-22,Kilbourn Park,(773) 685-3351,A Latino Film Festival Selection,Yes,NR,"3501 N. Kilbourn Ave. Chicago IL 60641
Chicago, IL 60641
(41.94442749, -87.73962402)",16,60641,21,2015,Wednesday,-87.7389881,41.9440637,Jul
2015-08-22,Gross Park,(312) 742-7528,The Wizard of Oz,Yes,G,"2708 W. Lawrence Ave. Chicago IL 60625
Chicago, IL 60625
(41.96857834, -87.6966095)",6,60625,24,2015,Saturday,-87.6966445,41.969068,Aug
2015-07-12,Holstein Park,(312) 742-7554,The Princess Bride,Yes,PG,"2200 N. Oakley Ave. Chicago IL 60647
Chicago, IL 60647
(41.9219017, -87.68556213)",23,60647,40,2015,Sunday,-87.6850684,41.921348,Jul
2015-08-28,Abbott Park,(312) 747-6001,Annie (2014),Yes,PG,"49 E 95th St Chicago, IL 60628
Chicago, IL 60628
(41.72153854, -87.62214661)",45,60628,43,2015,Friday,-87.6224349,41.7200818,Aug
2015-08-10,Lake Meadows Park,(312) 747-6287,Toy Story,Yes,G,"3117 S. Rhodes Ave. Chicago IL 60616
Chicago, IL 60616
(41.83804321, -87.61347198)",1,60616,10,2015,Monday,-87.6120735,41.8371075,Aug
2015-07-05,Jonquil Playlot Park,(312) 742-7816,Teen Wolf,Yes,PG,"1001 W. Wrightwood Ave. Chicago IL 60614
Chicago, IL 60614
(41.92899323, -87.65377045)",68,60614,34,2015,Sunday,-87.6545678,41.9284789,Jul
2015-07-17,Independence Park,(773) 478-3538,Big Hero 6,N/A,PG,"3945 N. Springfield Ave. Chicago IL 60618
Chicago, IL 60618
(41.95268631, -87.72504425)",16,60618,50,2015,Friday,-87.7237263,41.9526374,Jul
2015-08-19,Burnside Park,(312) 747-6015,The Lego Movie,Yes,PG,"9400 S. Greenwood Ave. Chicago IL 60619
Chicago, IL 60619
(41.72403336, -87.59728241)",43,60619,35,2015,Wednesday,-71.4116897,41.8257979,Aug
2015-06-11,Pottawattomie Park,(773) 262-5835,Jurassic Park,N/A,PG-13,"7340 N. Rogers Ave. Chicago IL 60626
Chicago, IL 60626
(42.01446533, -87.6785965)",10,60626,5,2015,Thursday,-87.6775959,42.0158615,Jun
2015-08-01,Humboldt Park,(312) 742-7549,The Boxtrolls,Yes,PG,"1440 N Humboldt Dr Chicago, IL 60622
Chicago, IL 60622
(41.90572739, -87.7037735)",25,60622,49,2015,Saturday,-87.721293,41.8990752,Aug
2015-08-05,Archer Park,(773) 284-7029,Big Hero 6,Yes,PG,"4901 S. Kilbourn Ave. Chicago IL 60632
Chicago, IL 60632
(41.80400848, -87.73569489)",54,60632,8,2015,Wednesday,-87.7347903,41.8045458,Aug
2015-06-22,Grant Park,(312) 742-3918,The Pink Panther,Yes,NR,"337 E. Randolph St. Chicago, IL 60602
Chicago, IL 60602
(41.88437653, -87.61938477)",38,60602,36,2015,Monday,-87.6187505,41.8721722,Jun
2015-06-17,Harrison Park,(312) 746-5491,A Latino Film Festival Selection,Yes,NR,"1824 S. Wood St. Chicago IL 60608
Chicago, IL 60608
(41.85699081, -87.67106628)",33,60608,26,2015,Wednesday,-97.222816,37.6680039,Jun
2015-07-31,Athletic Field Park,(773) 478-2889,Frozen Sing-A-Long,N/A,PG,"3546 W Addison St Chicago, IL 60618
Chicago, IL 60618
(41.94668198, -87.71703339)",16,60618,12,2015,Friday,-87.7170061,41.9475944,Jul
2015-07-30,Sherman Park,(312) 747-6672,Dreamgirls,Yes,PG-13,"1301 W. 52nd St. Chicago IL 60609
Chicago, IL 60609
(41.79926682, -87.65863037)",59,60609,4,2015,Thursday,-87.6573299,41.7964927,Jul
2015-08-24,Calumet Park,(312) 747-6039,The Bad News Bears (1976),"","","9801 S Avenue G Chicago, IL 60617
Chicago, IL 60617
(41.71755765, -87.53148079)",49,60617,47,2015,Monday,-87.6607948,41.6628909,Aug
2015-07-10,Mayfair Park,(773) 685-3361,Jurassic Park,N/A,PG-13,"4550 W. Sunnyside Ave. Chicago IL 60630
Chicago, IL 60630
(41.96262741, -87.74201202)",16,60630,38,2015,Friday,-87.7420401,41.9630974,Jul
2015-06-27,La Villita Park,312-746-5962,Instructions Not Included,Yes,PG-13,"2800 S. Sacramento Blvd., Chicago, IL 6060860608
(41.8408611, -87.7000382)",32,60608,1,2015,Saturday,-87.7015346,41.8399512,Jun
2015-08-15,Unity Playlot Park,(312) 742-7546,The Lego Movie,Yes,PG,"2636 N. Kimball Ave. Chicago IL 60647
Chicago, IL 60647
(41.92939377, -87.7122345)",23,60647,12,2015,Saturday,-87.7126041,41.9299083,Aug
2015-07-27,Holstein Park,(312) 742-7554,St. Vincent,Yes,PG-13,"2200 N. Oakley Ave. Chicago IL 60647
Chicago, IL 60647
(41.9219017, -87.68556213)",23,60647,40,2015,Monday,-87.6850684,41.921348,Jul
2015-07-06,Kathy Osterman Beach,(312) 742-5121,Much Ado About Nothing (2012),Yes,PG-13,"5800 N. Lake Shore Drive, Chicago, IL 60660
Chicago, IL 60660
(41.98543743, -87.65284538)",76,60660,16,2015,Monday,-87.6519968,41.9861856,Jul
2015-07-18,Washington Park,(773) 256-1248,Once Upon a Time ... When We Were Colored,No,PG,"5531 S. Martin Luther King Dr. Chicago, IL 60637
Chicago, IL 60637
(41.79378891, -87.61591339)",7,60637,4,2015,Saturday,-95.932138,36.7152787,Jul
2015-08-25,Margate Park Fieldhouse,(312) 742-7522,Guardians of the Galaxy,Yes,PG-13,"4921 N. Marine Drive Chicago IL 60640
Chicago, IL 60640
(41.97209549, -87.64978027)",31,60640,16,2015,Tuesday,-87.6497743,41.972088,Aug
2015-08-28,Athletic Field Park,(773) 478-2889,McFarland USA,N/A,PG,"3546 W Addison St Chicago, IL 60618
Chicago, IL 60618
(41.94668198, -87.71703339)",16,60618,12,2015,Friday,-87.7170061,41.9475944,Aug
2015-08-08,Ellis (Samuel) Park,(312) 656 - 0423,Selma,Yes,PG-13,"535 E. 35th St. Chicago IL 60653
Chicago, IL 60653
(41.82777786, -87.60858154)",2,60653,10,2015,Saturday,-87.6103569,41.8281357,Aug
2015-07-24,Dawes Park,(312) 747-6108,Left Behind,Yes,PG-13,"8052 S. Damen Ave. Chicago IL 60620
Chicago, IL 60620
(41.74732971, -87.67307281)",70,60620,30,2015,Friday,-87.6741442,42.046574,Jul
2015-08-14,Harris Park,(312) 747-2706,Maleficent,Yes,PG,"6200 S. Drexel Ave. Chicago IL 60637
Chicago, IL 60637
(41.78224182, -87.6043396)",9,60637,4,2015,Friday,-94.3750745,38.9042466,Aug
2015-07-14,North Park Village Nature Center,(312) 744-5472,The Big Year,"","","5801 N. Pulaski Rd. Chicago IL 60646
Chicago, IL 60646
(41.98551559, -87.7227478)",13,60646,38,2015,Tuesday,-87.7243015,41.988015,Jul
2015-06-20,Horner Park,(773) 478-3499,When the Game Stands Tall,Yes,PG,"2741 W. Montrose Ave. Chicago IL 60618
Chicago, IL 60618
(41.96125412, -87.69841003)",14,60618,20,2015,Saturday,-87.6963721,41.9577997,Jun
2015-08-06,Kelly Park,(312) 747-6197,Despicable Me 2,Yes,PG,"2725 W. 41st St. Chicago IL 60632
Chicago, IL 60632
(41.81906128, -87.69380951)",55,60632,1,2015,Thursday,-81.5013436,28.7576236,Aug
2015-06-18,Bessemer Park,(312) 747-6023,Amazing Spider Man,N/A,PG-13,"8930 S Muskegon Ave Chicago, IL 60617
Chicago, IL 60617
(41.73311615, -87.55547333)",42,60617,47,2015,Thursday,-87.5571272,41.7325195,Jun
2015-07-14,"Ward, A. Montgomery Park",(312) 742-7895,Groundhog Day,Yes,PG,"630 N. Kingsbury St. Chicago IL 60606
Chicago, IL 60606
(41.89364243, -87.64193726)",37,60606,36,2015,Tuesday,-87.6422346,41.89351,Jul
2015-08-21,Wrightwood Park,(312) 742-7816,The Hobbit: The Battle of the Five Armies,Yes,PG-13,"2534 N Greenview Ave Chicago, IL 60614
Chicago, IL 60614
(41.92774582, -87.66582489)",68,60614,11,2015,Friday,-87.6664639,41.9282184,Aug
2015-07-07,Avondale Park,(773) 478-1410,The Pacifier,N/A,PG,"3516 W School St Chicago, IL 60618
Chicago, IL 60618
(41.94095993, -87.71347809)",22,60618,12,2015,Tuesday,-86.7723681,33.5217307,Jul
2015-07-16,Normandy Playground Park,(773) 229-1421,Jumanji,Yes,PG,"6660 W. 52nd St. Chicago IL 60638
Chicago, IL 60638
(41.79777908, -87.78858948)",53,60638,8,2015,Thursday,-87.7887117,41.7983987,Jul
2015-08-22,Armour Square Park,(312) 747-6012,Frozen,Yes,PG,"3309 S Shields Ave Chicago, IL 60616
Chicago, IL 60616
(41.83438492, -87.63520813)",35,60616,48,2015,Saturday,-87.6339586,41.8335824,Aug
2015-08-16,Eckhart Park,(312) 746-5490,Back to the Future,Yes,PG,"1330 W. Chicago Ave. Chicago IL 60642
Chicago, IL 60642
(41.89619446, -87.66043091)",25,60642,46,2015,Sunday,-87.6612032,41.8972278,Aug
2015-06-26,Rutherford Sayre Park,(312) 746-5368,Paddington,"","","6871 W. Belden Ave. Chicago IL 60635
Chicago, IL 60635
(41.92081833, -87.79712677)",18,60635,7,2015,Friday,-87.7973773,41.9200406,Jun
2015-06-30,"Bartelme, Mary Park",(312) 746-5494,Maleficent,Yes,PG,"115 S Sangamon St Chicago, IL 60607
Chicago, IL 60607
(41.88024521, -87.65080261)",29,60607,26,2015,Tuesday,-87.6502418,41.8798425,Jun
2015-08-26,White (Willye B.) Park,(773) 262-5051,The Lego Movie,Yes,PG,"1610 W. Howard Chicago IL 60626
Chicago, IL 60626
(42.01991653, -87.67008972)",10,60626,5,2015,Wednesday,-87.6708443,42.0197679,Aug
2015-06-19,Ridge Park,(312) 747-6640,Dolphin Tale 2,Yes,PG,"9625 S. Longwood Dr., Chicago IL 60643
Chicago, IL 60643
(41.71934128, -87.6676712)",71,60643,42,2015,Friday,-95.921462,36.052463,Jun
2015-07-29,Portage Park,(773) 685-7235,Big Hero 6,N/A,PG,"4100 N Long Ave Chicago, IL 60641
Chicago, IL 60641
(41.95508957, -87.76216125)",15,60641,19,2015,Wednesday,-87.7645576,41.953217,Jul
2015-08-30,Rosenblum Park,(312) 747-7661,Maleficent,Yes,PG,"7547 S. Euclid Ave. Chicago IL 60617
Chicago, IL 60617
(41.74887085, -87.57470703)",42,60617,35,2015,Sunday,-87.5787089,41.7581356,Aug
2015-07-22,Kells Playground Park,(312) 742-7544,The Croods,Yes,PG,"3201 W. Chicago Ave. Chicago IL 60624
Chicago, IL 60624
(41.89552689, -87.7065506)",24,60624,46,2015,Wednesday,-87.7072549,41.8951324,Jul
2015-07-19,Hiawatha Park,(312) 746-5559,The Goonies,Yes,PG,"8029 W. Forest Preserve Dr. Chicago IL 60634
Chicago, IL 60634
(41.94418716, -87.82727814)",17,60634,19,2015,Sunday,-87.8258079,41.9440771,Jul
2015-08-07,Meyering Playground Park,(312) 747-6545,X-Men: Days of Future Past,Yes,PG-13,"7140 S. Martin Luther King Dr. Chicago IL 60619
Chicago, IL 60619
(41.76466751, -87.61575317)",67,60619,32,2015,Friday,-87.6160017,41.7644512,Aug
2015-06-25,Chase Park,(312) 742-7518,Footloose,N/A,PG,"4701 N. Ashland Ave. Chicago IL 60640
Chicago, IL 60640
(41.96714783, -87.66930389)",31,60640,18,2015,Thursday,-87.6682323,41.9675376,Jun
2015-08-04,"Bartelme, Mary Park",(312) 746-5494,Jurassic Park,Yes,PG-13,"115 S Sangamon St Chicago, IL 60607
Chicago, IL 60607
(41.88024521, -87.65080261)",29,60607,26,2015,Tuesday,-87.6502418,41.8798425,Aug
2015-07-21,Daniel Webster Park,(312) 257-4486,Paddington,Yes,PG,"1401 S Indiana Ave Chicago, IL 60605
Chicago, IL 60605
(41.86395645, -87.62201691)",34,60605,9,2015,Tuesday,-87.6217023,41.8644693,Jul
2015-08-18,Harold Washington Playlot Park,(312) 747-6620,Singin' in the Rain,Yes,G,"5200 S. Hyde Park Blvd. Chicago IL 60615
Chicago, IL 60615
(41.80065536, -87.58443451)",8,60615,33,2015,Tuesday,-87.5834584,41.801367,Aug
2015-08-27,Wicker Park,(312) 742-7553,Dead Poets Society,Yes,PG,"1425 N. Damen Avenue Chicago IL 60622
Chicago, IL 60622
(41.90821838, -87.67736053)",25,60622,41,2015,Thursday,-87.6775672,41.9104892,Aug
2015-07-09,Wicker Park,(312) 742-7553,Mrs. Doubtfire,"","","1425 N. Damen Avenue Chicago IL 60622
Chicago, IL 60622
(41.90821838, -87.67736053)",25,60622,41,2015,Thursday,-87.6775672,41.9104892,Jul
2015-06-24,Olympia Park,(773) 631-6861,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",N/A,PG,"6566 N. Avondale Ave. Chicago IL 60631
Chicago, IL 60631
(41.99970245, -87.81498718)",77,60631,29,2015,Wednesday,-87.8159251,41.9987297,Jun
2015-08-11,Adams Playground Park,(312) 742-7787,A Bug's Life,N/A,G,"1919 N Seminary Ave Chicago, IL 60614
Chicago, IL 60614
(41.91665268, -87.65535736)",68,60614,34,2015,Tuesday,-87.6550438,41.9167946,Aug
2015-08-13,Harrison Park,(312) 746-5491,Frozen,Yes,PG,"1824 S. Wood St. Chicago IL 60608
Chicago, IL 60608
(41.85699081, -87.67106628)",33,60608,26,2015,Thursday,-97.222816,37.6680039,Aug
2015-07-02,Ellis (Samuel) Park,(312) 656 - 0423,The Boxtrolls,Yes,PG,"535 E. 35th St. Chicago IL 60653
Chicago, IL 60653
(41.82777786, -87.60858154)",2,60653,10,2015,Thursday,-87.6103569,41.8281357,Jul
2015-08-04,West Lawn Park,(773) 284-2803,UP,N/A,PG,"4233 W. 65th St. Chicago IL 60629
Chicago, IL 60629
(41.77493286, -87.72831726)",63,60629,15,2015,Tuesday,-87.729093,41.7737051,Aug
2015-07-28,"Ward, A. Montgomery Park",(312) 742-7895,The Fugitive,Yes,PG-13,"630 N. Kingsbury St. Chicago IL 60606
Chicago, IL 60606
(41.89364243, -87.64193726)",37,60606,36,2015,Tuesday,-87.6422346,41.89351,Jul
2015-06-12,Independence Park,(773) 478-3538,Back to the Future Part II,N/A,PG,"3945 N. Springfield Ave. Chicago IL 60618
Chicago, IL 60618
(41.95268631, -87.72504425)",16,60618,50,2015,Friday,-87.7237263,41.9526374,Jun
2015-07-23,West Pullman Park,(312) 747-7090,Get On Up,Yes,PG-13,"401 W. 123rd St. Chicago IL 60628
Chicago, IL 60628
(41.67062378, -87.63065338)",50,60628,22,2015,Thursday,-87.6314575,41.6696411,Jul
2015-08-06,Lindblom Park,(312) 747-6443,Annie (2014),N/A,PG,"6054 S. Damen Ave. Chicago IL 60636
Chicago, IL 60636
(41.78319931, -87.6741333)",65,60636,2,2015,Thursday,-87.6749586,41.7842469,Aug
